MC360_v/100_len5_bd_1.png/000/2377000BA.jpg,MC360_v/100_len5_bd_1.png/000/2377000BO.jpg,MC360_v/100_len5_bd_1.png/000/2377000F.jpg,MC360_v/100_len5_bd_1.png/000/2377000L.jpg,MC360_v/100_len5_bd_1.png/000/2377000R.jpg,MC360_v/100_len5_bd_1.png/000/2377000T.jpg,3.2
MC360_v/100_len5_bd_2.png/000/2378000BA.jpg,MC360_v/100_len5_bd_2.png/000/2378000BO.jpg,MC360_v/100_len5_bd_2.png/000/2378000F.jpg,MC360_v/100_len5_bd_2.png/000/2378000L.jpg,MC360_v/100_len5_bd_2.png/000/2378000R.jpg,MC360_v/100_len5_bd_2.png/000/2378000T.jpg,2.571428571
MC360_v/100_len5_bd_3.png/000/2379000BA.jpg,MC360_v/100_len5_bd_3.png/000/2379000BO.jpg,MC360_v/100_len5_bd_3.png/000/2379000F.jpg,MC360_v/100_len5_bd_3.png/000/2379000L.jpg,MC360_v/100_len5_bd_3.png/000/2379000R.jpg,MC360_v/100_len5_bd_3.png/000/2379000T.jpg,1.8
MC360_v/100_len5_len2_bd_1.png/000/2386000BA.jpg,MC360_v/100_len5_len2_bd_1.png/000/2386000BO.jpg,MC360_v/100_len5_len2_bd_1.png/000/2386000F.jpg,MC360_v/100_len5_len2_bd_1.png/000/2386000L.jpg,MC360_v/100_len5_len2_bd_1.png/000/2386000R.jpg,MC360_v/100_len5_len2_bd_1.png/000/2386000T.jpg,3.0
MC360_v/100_len5_len2_bd_2.png/000/2387000BA.jpg,MC360_v/100_len5_len2_bd_2.png/000/2387000BO.jpg,MC360_v/100_len5_len2_bd_2.png/000/2387000F.jpg,MC360_v/100_len5_len2_bd_2.png/000/2387000L.jpg,MC360_v/100_len5_len2_bd_2.png/000/2387000R.jpg,MC360_v/100_len5_len2_bd_2.png/000/2387000T.jpg,2.2
MC360_v/100_len5_len2_bd_3.png/000/2388000BA.jpg,MC360_v/100_len5_len2_bd_3.png/000/2388000BO.jpg,MC360_v/100_len5_len2_bd_3.png/000/2388000F.jpg,MC360_v/100_len5_len2_bd_3.png/000/2388000L.jpg,MC360_v/100_len5_len2_bd_3.png/000/2388000R.jpg,MC360_v/100_len5_len2_bd_3.png/000/2388000T.jpg,2.0
MC360_v/101_len1_bd_1.png/000/2401000BA.jpg,MC360_v/101_len1_bd_1.png/000/2401000BO.jpg,MC360_v/101_len1_bd_1.png/000/2401000F.jpg,MC360_v/101_len1_bd_1.png/000/2401000L.jpg,MC360_v/101_len1_bd_1.png/000/2401000R.jpg,MC360_v/101_len1_bd_1.png/000/2401000T.jpg,3.2
MC360_v/101_len1_bd_2.png/000/2402000BA.jpg,MC360_v/101_len1_bd_2.png/000/2402000BO.jpg,MC360_v/101_len1_bd_2.png/000/2402000F.jpg,MC360_v/101_len1_bd_2.png/000/2402000L.jpg,MC360_v/101_len1_bd_2.png/000/2402000R.jpg,MC360_v/101_len1_bd_2.png/000/2402000T.jpg,3.222222222
MC360_v/101_len1_bd_3.png/000/2403000BA.jpg,MC360_v/101_len1_bd_3.png/000/2403000BO.jpg,MC360_v/101_len1_bd_3.png/000/2403000F.jpg,MC360_v/101_len1_bd_3.png/000/2403000L.jpg,MC360_v/101_len1_bd_3.png/000/2403000R.jpg,MC360_v/101_len1_bd_3.png/000/2403000T.jpg,2.444444444
MC360_v/101_len1_len4_bd_1.png/000/2410000BA.jpg,MC360_v/101_len1_len4_bd_1.png/000/2410000BO.jpg,MC360_v/101_len1_len4_bd_1.png/000/2410000F.jpg,MC360_v/101_len1_len4_bd_1.png/000/2410000L.jpg,MC360_v/101_len1_len4_bd_1.png/000/2410000R.jpg,MC360_v/101_len1_len4_bd_1.png/000/2410000T.jpg,3.111111111
