MC360_v/100_len5_gn_1.png/000/2383000BA.jpg,MC360_v/100_len5_gn_1.png/000/2383000BO.jpg,MC360_v/100_len5_gn_1.png/000/2383000F.jpg,MC360_v/100_len5_gn_1.png/000/2383000L.jpg,MC360_v/100_len5_gn_1.png/000/2383000R.jpg,MC360_v/100_len5_gn_1.png/000/2383000T.jpg,3.555555556
MC360_v/100_len5_gn_2.png/000/2384000BA.jpg,MC360_v/100_len5_gn_2.png/000/2384000BO.jpg,MC360_v/100_len5_gn_2.png/000/2384000F.jpg,MC360_v/100_len5_gn_2.png/000/2384000L.jpg,MC360_v/100_len5_gn_2.png/000/2384000R.jpg,MC360_v/100_len5_gn_2.png/000/2384000T.jpg,3.125
MC360_v/100_len5_gn_3.png/000/2385000BA.jpg,MC360_v/100_len5_gn_3.png/000/2385000BO.jpg,MC360_v/100_len5_gn_3.png/000/2385000F.jpg,MC360_v/100_len5_gn_3.png/000/2385000L.jpg,MC360_v/100_len5_gn_3.png/000/2385000R.jpg,MC360_v/100_len5_gn_3.png/000/2385000T.jpg,2.2
MC360_v/100_len5_len2_gn_1.png/000/2392000BA.jpg,MC360_v/100_len5_len2_gn_1.png/000/2392000BO.jpg,MC360_v/100_len5_len2_gn_1.png/000/2392000F.jpg,MC360_v/100_len5_len2_gn_1.png/000/2392000L.jpg,MC360_v/100_len5_len2_gn_1.png/000/2392000R.jpg,MC360_v/100_len5_len2_gn_1.png/000/2392000T.jpg,3.6
MC360_v/100_len5_len2_gn_2.png/000/2393000BA.jpg,MC360_v/100_len5_len2_gn_2.png/000/2393000BO.jpg,MC360_v/100_len5_len2_gn_2.png/000/2393000F.jpg,MC360_v/100_len5_len2_gn_2.png/000/2393000L.jpg,MC360_v/100_len5_len2_gn_2.png/000/2393000R.jpg,MC360_v/100_len5_len2_gn_2.png/000/2393000T.jpg,3.0
MC360_v/100_len5_len2_gn_3.png/000/2394000BA.jpg,MC360_v/100_len5_len2_gn_3.png/000/2394000BO.jpg,MC360_v/100_len5_len2_gn_3.png/000/2394000F.jpg,MC360_v/100_len5_len2_gn_3.png/000/2394000L.jpg,MC360_v/100_len5_len2_gn_3.png/000/2394000R.jpg,MC360_v/100_len5_len2_gn_3.png/000/2394000T.jpg,2.8
MC360_v/101_len1_gn_1.png/000/2407000BA.jpg,MC360_v/101_len1_gn_1.png/000/2407000BO.jpg,MC360_v/101_len1_gn_1.png/000/2407000F.jpg,MC360_v/101_len1_gn_1.png/000/2407000L.jpg,MC360_v/101_len1_gn_1.png/000/2407000R.jpg,MC360_v/101_len1_gn_1.png/000/2407000T.jpg,3.8
MC360_v/101_len1_gn_2.png/000/2408000BA.jpg,MC360_v/101_len1_gn_2.png/000/2408000BO.jpg,MC360_v/101_len1_gn_2.png/000/2408000F.jpg,MC360_v/101_len1_gn_2.png/000/2408000L.jpg,MC360_v/101_len1_gn_2.png/000/2408000R.jpg,MC360_v/101_len1_gn_2.png/000/2408000T.jpg,3.1
MC360_v/101_len1_gn_3.png/000/2409000BA.jpg,MC360_v/101_len1_gn_3.png/000/2409000BO.jpg,MC360_v/101_len1_gn_3.png/000/2409000F.jpg,MC360_v/101_len1_gn_3.png/000/2409000L.jpg,MC360_v/101_len1_gn_3.png/000/2409000R.jpg,MC360_v/101_len1_gn_3.png/000/2409000T.jpg,3.2
MC360_v/101_len1_len4_gn_1.png/000/2416000BA.jpg,MC360_v/101_len1_len4_gn_1.png/000/2416000BO.jpg,MC360_v/101_len1_len4_gn_1.png/000/2416000F.jpg,MC360_v/101_len1_len4_gn_1.png/000/2416000L.jpg,MC360_v/101_len1_len4_gn_1.png/000/2416000R.jpg,MC360_v/101_len1_len4_gn_1.png/000/2416000T.jpg,3.666666667
